EmployeeID,EmployeeName,Gender,Age,Department,JobTitle,EducationLevel,City,Salary,ExperienceYears,PerformanceScore,LeavesTaken,ProjectsHandled,JoiningDate,Status,Attrition,WorkMode,Unnamed: 0
20809,Employee_1123,male,48,marketing,Executive,Bachelor,Hyderabad,₹48827.59,6,4,22,16,11-06-2024,Terminated,No,Remote,809
20810,Employee_1005,Female,50,Engineering,,High School,Delhi,₹33295.21,2,6,19,3,TBD,Terminated,Yes,REMOTE,810
20811,Employee_1098,,39,,Senior Manager,Bachelor,Kolkata,₹158027.66,35,10,10,19,2019-08-28,On Leave,Yes,On-site,811
20812,Employee_182,Male,46,Marketing,Engineer, High School ,Gurgaon,₹69735.52,15,9,21,16,2022/08/12,On Leave,No,On-site,812
20813,Employee_1403,Female,42,engineering,Director,Bachelor,Ahmedabad,,-6,4,8,18,2024/08/01,Active,Yes,,813
20814,Employee_556,Male,51,Engineering,Senior Analyst,Bachelor,Chennai,₹22679.62,-1,7,13,21,2018/06/07,On Leave,No,On-site,814
20815,Employee_637,Female,54,Sales,,Master,Gurgaon,₹201314.03,23,10,27,1,2020/05/29,Active,Yes,On-site,815
20816,Employee_433, Male ,42,Operations,ANALYST,phd,Mumbai,₹138810.48,23,3,,13,27/09/2023,TERMINATED,No,Hybrid,816
20817,,Female,58,Legal,,phd,Bangalore,₹49985.96,6,9,10,2608,17-10-2023,Active,,Hybrid,817
20818,Employee_997,Male,62,Sales,Senior Manager,Bachelor,Hyderabad,33941.11,3,7,1,19,2022-03-24,Terminated,YES,Hybrid,818
20819,Employee_1009,,52,Finance,Analyst,BACHELOR,Gurgaon,₹66778.33,21,3,3,25,2016-06-19,Resigned,No,Hybrid,819
20820,Employee_1095,,44,,Senior Analyst,BACHELOR,Bangalore,₹60097.10,3276,9,0,12,2023/08/26,Active,Yes,Remote,820
20821,Employee_934,Female,51,Product,Senior Engineer,phd,Noida,₹96917.99,13,4,27,15,2023/09/05,Terminated,No,Hybrid,821
20822,Employee_732, Male ,34,Operations,Intern, Bachelor ,Delhi,₹96001.17,32,10,,25,18-06-2019,Active,,Hybrid,822
20823,Employee_1356,MALE,26,Product,Manager,Bachelor,Gurgaon,₹21751.26,1,,13,7,02/12/2022,terminated, No ,Hybrid,823
20824,Employee_1198,MALE,31,sales,Manager,PhD,Ahmedabad,₹56680.51,5,9,,20,07-04-2019, On Leave ,Yes,On-site,824
20825,Employee_839,Male,39,Product,Manager,Master,Pune,₹218030.26,32,9,29,0,22-10-2020,Active,Yes,On-site,825
20826,Employee_295,Male,35,Finance,Intern,Master,Pune,₹79425.58,21,7,11,19,20-10-2022, Active ,No, On-site ,826
20827,Employee_459,Male,23,HR,Senior Analyst,,Pune,190552.72,34,3,11,5,01/11/2021,Resigned,No,On-site,827
20828,Employee_904,Female,52,,Executive,high school,Bangalore,₹144432.60,30,6,3,0,2099-12-31,On Leave,,Hybrid,828
20829,Employee_783, Female ,24,SALES,,High School,Bangalore,₹149212.52,26,2,12,1,01/12/2024,Resigned,yes,Remote,829
20830,Employee_619,male,31,Legal,,Bachelor,Bangalore,₹47550.74,14,2,27,23,16/09/2019,Resigned,yes,Hybrid,830
20831,Employee_209,Male,21,Sales,VP,,Hyderabad,₹25551.29,3,,26,8,03-07-2017,Resigned,Yes,HYBRID,831
20832,Employee_1046,female,48,Marketing,manager,Bachelor,Pune,₹155037.30,30,7,17,25,2023-09-16,Active,yes,,832
20833,Employee_482,Female,31,Product,Director,master,Ko@kata,₹52071.35,6,4,16,24,2099-12-31,,No,Remote,833
20834,Employee_1105,Female,58,Marketing,Senior Manager,PhD,  Bangalore  ,,2,4,16,17,14/07/2019,Terminated,No,Hybrid,834
20835,Employee_117, Male ,56,Marketing,EXECUTIVE,Master,Noida,₹101816.08,28,5,15,13,15/10/2020,Resigned, No ,Remote,835
20836,Employee_1271,Male,44,Sales,MANAGER,Bachelor,Kolkata,₹69163.39,20,7,0,5,07-10-2021,RESIGNED,Yes,on-site,836
20837,Employee_1298,male,62,Marketing,Senior Manager,High School,Noida,₹123019.28,33,7,3,14,03/04/2016,Resigned,No,Hybrid,837
20838,Employee_952,Female,5285,Marketing,VP,Master,,46321.99,6,7,,10,2023-06-15,ON LEAVE,Yes,Remote,838
20839,Employee_1292,Male,29,Finance,,High School,Ahmedabad,₹179328.99,24,9,7,126,2024-01-26,,No,Remote,839
20840,Employee_620,FEMALE,58,HR,Manager,PhD,,,3,2,6,19,17-10-2023,On Leave,No,On-site,840
20841,Employee_1053,Male,54,sales,Senior Manager,PhD,Pune,,34,6,21,14,not-a-date,Active,Yes,,841
20842,Employee_1277,Female,,Product,Director,PhD,Bangalore,₹26648.87,2,5,9,7,2020/10/30,On Leave,Yes,ON-SITE,842
20843,Employee_830,Male,40,Marketing,Executive,PHD,Noida,₹161926.09,31,8,19,4,22-09-2018,On Leave,No,Remote,843
20844,Employee_1435,Male,27, HR ,Executive,phd,Ahmedabad,₹95672.22,10,2,1,17,27/04/2022,,Yes,Hybrid,844
20845,Em#loyee_809,Female,38,Sales,Intern,HIGH SCHOOL,Hyderabad,₹241993.36,35,2,16,23,2099-12-31, Terminated ,Yes,Remote,845
20846,Employee_998,Male,46,Finance,Senior Engineer,Master,Noida,₹185246.33,34,4,12,19,11/11/2019,Active,Yes,Hybrid,846
20847,Employee_147,Female,39,HR,Senior Analyst,PhD,Bangalore,₹101418.28,20,-1,24,18,15/03/2019,Active,No,On-site,847
20848,Employee_886,female,44,Sales,Engineer,bachelor,Gurgaon,151640.66,32,8,11,20,12/08/2023,Active, Yes ,Hybrid,848
20849,Employee_619,Female,22,finance,director,PhD,  Hyderabad  ,₹71755.79,10,4,18,4,12-02-2024,Terminated,Yes,Hybrid,849
20850,Employee_1401,Female,60,Operations,Analyst,Bachelor,Mumbai,₹135291.73,23,8,0,15,2099-12-31,Terminated,No,HYBRID,850
20851,Employee_585,Male,31,Operations, VP ,High School,Gurgaon,₹54259.97,17,9,16,15,06/07/2024,On Leave,Yes,Remote,851
20852,Employee_1245,male,24,Legal,Engineer,High School,Mumbai,₹36341.26,4,1,28,24,2023-03-03, Active ,YES,HYBRID,852
20853,Employee_1476,male,43,HR,Intern,PhD,Noida,₹119594.70,30,10,-30,8,2099-12-31,active,No,Hybrid,853
20854,Employee_1029,female,25,Finance,Executive,bachelor,Delhi,₹39437.60,5,3,,21,08/12/2016,on leave,No,On-site,854
20855,Employee_895,Male,38,HR,Senior Manager,PhD,Pune,₹48443.81,6,9,24,12,2015/10/31,Terminated,Yes,On-site,855
20856,Employee_1378,Male,27,Legal,VP,,Mu#bai,₹146737.90,22,5,29,23,17-09-2021,Active,Yes,On-site,856
20857,Employee_463,Male,24,Sales,,Master,Gurgaon,₹188219.16,26,4,25,4,2021-03-27,Terminated,Yes,On-site,857
20858,Employee_682,Female,28,HR,Executive,PhD,Hyderabad,₹286743.15,34,,18,24,17-10-2017,,Yes,On-site,858
20859,Employee_1132,Male,61,Legal,Director,Master,Chennai,₹199086.51,32,9,4116,6,06-06-2022,Active,No,On-site,859
20860,Employee_667,Male,4584,Legal,intern,Master,Bangalore,₹92251.40,34,6,10,23,30/03/2021,On Leave,,Remote,860
20861,Employee_555,Female,24,Engineering,Manager,Bachelor,Chennai,₹141040.96,32,2,5,10,16-04-2022,TERMINATED,No,ON-SITE,861
20862,Employee_975,Female,29,Sales,Analyst,Master,Chennai,₹22136.72,2,7,10,18,20/02/2021,On Leave,No,On-site,862
20863,,Male,,Product,,High School,Ahmedabad,₹122169.69,27,5,8,14,07/08/2021,On Leave,No,On-site,863
20864,  Employee_738  ,Male,36,Marketing,Engineer,PhD,Kolkata,₹162347.84,25,3,23,25,TBD,On Leave,No,Remote,864
20865,Employee_1032,Female,62,LEGAL,director,MASTER,Hyderabad,₹153539.51,31,9,18,4,28-10-2019,Terminated,yes,hybrid,865
20866,Employee_1174,Female,28,Legal,SENIOR ENGINEER, PhD ,Noida,₹100243.03,26,,21,23,01-10-2019,Terminated,NO,Hybrid,866
20867,Employee_140,Male,49,,,PHD,Chennai,₹99530.84,14,9,17,3,2024-05-02,Resigned,Yes,Hybrid,867
20868,Employee_193,Female,4636,Product,Intern,High School,Bangalore,,30,4,7,19,14-12-2017,On Leave,No,on-site,868
20869,Employee_848,male,51,Finance,VP,PhD,De#hi,₹97105.33,30,2,27,6,25/02/2021,Terminated,NO,Hybrid,869
20870,Employee_382,Female,40,Product,Manager,Bachelor,Hyderabad,₹81261.88,16,,12,22,23-06-2021,On Leave,Yes,REMOTE,870
20871,Employee_99,Male,56,Marketing,senior analyst,,Bangalore,₹30844.78,3,,8,25,17/08/2021,Active,No,On-site,871
20872,Employee_1358,Female,43,sales, Senior Manager ,,Noida,₹129578.09,25,8,,2,2020-03-08,Active, Yes , Remote ,872
20873,Employee_407,Male,55,Finance,Executive,Master,Pune,63783.83,15,10,2,11,2017/12/28,Resigned,No,On-site,873
20874,Employee_254,Male,36,HR,Intern,HIGH SCHOOL,Kolkata,₹156277.14,35,10,20,19,2023-08-06,On Leave,Yes,On-site,874
20875,Employee_78, Female ,21,HR,Analyst,High School,Ahmedabad,₹147020.93,28,4,9,25,25-01-2022,Terminated,NO,hybrid,875
20876,Employee_133,Male,57,HR,,Bachelor,Delhi,₹92543.73,15,2,0,23,23/08/2020,Resigned,No,Remote,876
20877,Employee_442,Female,21,Engineering,Senior Manager,High School,Hyderabad,₹72265.00,14,7,1,18,2023-04-30,Terminated,No,On-site,877
20878,Employee_863,FEMALE,37,Legal,Executive,Master,Kolkata,₹18719.69,1,10,5,5,2017/11/07,Active,No,,878
20879,,MALE,,Finance,Manager,Master,Delhi,₹86777.85,17,2,15,13,2018-04-02,Terminated,No,On-site,879
20880,Em@loyee_1210,,38,Operations,Manager,High School,  Pune  ,₹41328.68,4,-10,23,21,2022-03-20, Terminated ,Yes,On-site,880
20881,Employee_1270,Male,44,Engineering,VP,PhD,Chennai,₹231626.89,32,7,26,8,2016/07/13,Terminated,No,,881
20882,,Female,24,Marketing, Intern ,Master,Kolkata,₹165007.05,27,6,2760,5,2017-09-23,Active,no,On-site,882
20883,Employee_761,Female,56,FINANCE,Executive,,Kolkata,₹58460.65,9,10,17,12,2023-10-02,On Leave,Yes,Hybrid,883
20884,Employee_333,female,56,ENGINEERING,Engineer,PhD,Kolkata,₹72862.06,9,2,,21,05-12-2024, Resigned ,Yes, Remote ,884
20885,Employee_203,Female,35,Sales,,Bachelor,Chennai,₹102109.41,35,10,4,22,2017-02-16,Active,Yes,Hybrid,885
20886,Employee_449,Female,52,Sales,VP,High School,Ahmedabad,₹32447.89,6,10,18,15,2016/04/01,On Leave,yes,on-site,886
20887,Employee_1231, Male ,50,Legal,Intern,PhD,Ahmedabad,₹126730.53,23,2,13,8,2099-12-31,Resigned,Yes,REMOTE,887
20888,Employee_246,Male,27,HR,Intern,Master,Pu@e,₹97537.95,,10,26,12,2023/10/17,RESIGNED,No,HYBRID,888
20889,Employee_1109,Female,33,Sales,Senior Manager,High School,Bangalore,₹109918.79,19,3,6,5,2020-10-30,Resigned, Yes ,On-site,889
20890,Employee_126,Female,45,HR,Director,Bachelor,Hyderabad,,18,8,11,5,2015/02/09,Terminated,No,On-site,890
20891,Employee_796,Male,39,PRODUCT,VP,High School,Delhi,₹36051.46,7,6,12,24,2021/10/23,terminated,Yes,On-site,891
20892,Employee_88,FEMALE,37,finance,,PhD,Mumbai,₹158795.37,30,2,14,1,29-08-2017,on leave,no,Remote,892
20893,Employee_376,Male,45,Product,Engineer,phd,Bangalore,₹52818.70,5,2,4,21,2021-03-17,Resigned,no,On-site,893
20894,Employee_87,Female,27,Marketing,Director,MASTER,Gurgaon,,0,5,16,0,2023/04/17,Resigned,No,REMOTE,894
20895,Employee_963,,61,Engineering,Senior Engineer,PhD,Chennai,₹56839.33,8,3,2,17,04-09-2016,active,Yes,on-site,895
20896,Employee_1310,male,29,Finance,Senior Analyst,PhD,Kolkata,₹123582.64,19,8,4,18,N/A,RESIGNED,No,hybrid,896
20897,Employee_484,female,44,engineering,executive,High School,Chennai,₹61898.82,,3,15,11,2015/12/19,TERMINATED,, On-site ,897
20898,Employee_1365,Male,46,Legal,INTERN,PhD,Hyderabad,₹71315.48,25,4,12,17,2022-08-28, Resigned ,No,Remote,898
20899,Employee_281,Male,56,Legal,Senior Manager,PhD,Pune,₹61636.28,10,4,16,23,22/12/2015,Terminated,,On-site,899
20900,Employee_372,Female,61,engineering,Analyst,high school,Kolkata,₹68142.86,10,10,29,12,04-01-2015,, Yes ,Remote,900
20901,Employee_177,male,40,Sales,VP,Master,Delhi,₹199502.36,32,7,1040,5,13/07/2019,Active,No,HYBRID,901
20902,Employee_526, Male ,37,LEGAL,Senior Engineer,PhD,  Pune  ,₹71478.12,12,3,7,24,2024-11-06,Active,Yes,REMOTE,902
20903,Em#loyee_375,Male,44,Sales,Engineer,Bachelor,Kolkata,₹109402.03,12,9,1,0,2023/07/08,,NO,Remote,903
20904,Employee_1317,male,62,Sales, Senior Analyst ,PhD,Bangalore,₹68786.69,22,8,,19,2017/10/10,On Leave,Yes,Hybrid,904
20905,  Employee_1076  ,Female,27,Legal,MANAGER,PhD,Mumbai,₹171005.10,25,10,23,1,07/06/2024,On Leave,No,,905
20906,Employee_1290,FEMALE,47, Engineering ,Senior Manager,,Bangalore,72366.11,11,5,13,12,,ACTIVE,Yes,Hybrid,906
20907,Employee_705,Female,48,Finance,Analyst,Bachelor,Delhi,₹41709.86,7,7,22,14,05-11-2022,on leave,no, Remote ,907
20908,Employee_382,Female,41,marketing, Senior Engineer ,PhD,Kolkata,₹51165.86,5,6,-8,,22-09-2018, Terminated , Yes ,On-site,908
20909,Employee_14,FEMALE,59,Sales,Engineer, High School ,Gurgaon,₹150472.49,22,1,16,17,31-12-2017,terminated,No,Hybrid,909
20910,,Male,50,HR,senior analyst,Master,Hyderabad,₹74137.12,16,8,1,17,11/11/2017,Active, Yes ,Hybrid,910
20911,Employee_516,Male,44,Engineering,Manager,Master,Ahmedabad,₹41621.68,6,1,0,0,2023-11-02,,No,On-site,911
20912,Employee_162,Female,34,sales,VP,PhD,Gurgaon,₹94725.08,29,5,25,,22/02/2024,Resigned,yes,Remote,912
20913,Employee_1459,Female,49,hr,,High School,Hyderabad,₹248706.79,30,4,,18,24/02/2022,Terminated,No,hybrid,913
20914,Employee_229,Female,59,sales,SENIOR MANAGER,,Bangalore,₹64924.67,11,6,8,16,21/09/2023, Terminated ,No,On-site,914
20915,Em@loyee_1179,Female,33,Product,Senior Engineer,Master,Bangalore,,9,,30,5,2017-05-29,On Leave,No,Remote,915
20916,Employee_1398,,44,finance,Senior Analyst,PhD,Ahmedabad,₹33225.99,4,4,10,8,2020/04/22,On Leave,No,Remote,916
20917,Employee_446,Male,24,Sales,VP,High School,,₹170754.10,24,,25,9,2022-03-26,Resigned,No,Hybrid,917
20918,Employee_127,Male,49,HR,VP,Bachelor,Kolkata,₹122806.21,33,4,0,5,10-02-2020,On Leave,yes,On-site,918
20919,Employee_510,Male,30,Operations,,PhD,Mumbai,₹166689.30,27,10,14,24,2016/09/29,Resigned,no,Remote,919
20920,Employee_1116,female,33,Finance,Senior Manager, PhD ,Chennai,₹132849.75,17,2,30,13,2019-08-18,Resigned,NO,on-site,920
20921,Employee_1222,Female,,Sales,senior manager,Bachelor,Ahmedabad,₹47503.84,8,8,4,23,2023/03/28,On Leave,No,Hybrid,921
20922,Employee_744,Male,38,Legal,intern,master,Delhi,₹170293.07,31,1,7,,2017/02/21,Resigned,No,Hybrid,922
20923,Employee_288,Male,24,Engineering, Senior Manager ,Master,Chennai,55657.28,7,,16,25,2018-02-17,Active,No,On-site,923
20924,Employee_1457, Male ,46,SALES,manager,PhD,Mumbai,₹44971.56,12,6,3,3,N/A,Terminated,Yes,,924
20925,Employee_1018,Male,22,Finance,Senior Manager,bachelor,,₹282268.27,4930,,26,22,2023-12-15,On Leave,No,Hybrid,925
20926,Employee_1010,Female,33,Legal,Senior Analyst,PhD,Ahmedabad,₹145052.53,31,8,-30,19,06/12/2018,Terminated,Yes,Remote,926
20927,Employee_599,Male,26, Engineering ,senior analyst,High School,No@da,,27,5,2,8,2023-08-13,On Leave,NO,On-site,927
20928,Employee_283, Male ,26,Sales,,Bachelor,,,13,3,22,10,31/08/2023,Terminated,No,Hybrid,928
20929,Employee_1191,Female,46,Operations,Senior Analyst,Master,,₹151243.33,-25,6,6,15,2021/01/27, On Leave ,Yes,Hybrid,929
20930,Employee_1237,Female,60,FINANCE,Analyst,High School,,₹106143.02,18,2,4,,09/07/2023,terminated,No,Hybrid,930
20931,Employee_780, Female ,40,Engineering,Senior Manager,PhD,Pune,₹80169.37,26,6,30,14,2018-05-25,terminated,YES,On-site,931
20932,Employee_503,Female,37,Engineering,Director,master,Chennai,₹102569.18,12,,3,7,05-09-2021,on leave,No,Hybrid,932
20933,  Employee_478  ,Female,46,Product,Director,High School,Chennai,₹185512.49,29,6,28,8,2023-09-14,Resigned, Yes ,,933
20934,Employee_1132,Female,31,ENGINEERING,Director,Bachelor,Pune,₹87635.46,13,4,1,22,12/03/2019,,,Remote,934
20935,Employee_930, Male ,62,Finance,Intern,Master,Mumbai,₹119424.34,,2,28,3,2017-08-15,Active,no,REMOTE,935
20936,Employee_612,male,45,Operations,Senior Manager,,Gurgaon,₹106462.74,35,3,,10,30/05/2020,On Leave,No,Remote,936
20937,Employee_907,male,56,Product,director,High School,Kolkata,₹148410.80,18,6,26,,30/05/2018,Active,No,on-site,937
20938,Employee_402,Female,26,Engineering,Engineer,PhD,Kolkata,138365.69,24,10,26,1,2021-01-11, Resigned ,No,Remote,938
20939,Employee_933,female,54,operations,Senior Engineer,High School,Delhi,₹94913.94,33,9,21,1,TBD,On Leave,No,Hybrid,939
20940,Employee_832,Male,55,Sales,Manager,Bachelor,Chennai,₹115068.36,32,8,26,5,28/05/2019,Resigned,No,Remote,940
20941,Employee_918,Female,30,operations,SENIOR ANALYST,Bachelor,Noida,₹78689.68,14,8,7,3,2016-08-04,Terminated,Yes,hybrid,941
20942,Employee_1219,Male,34,Product,Engineer,PHD,Hyderabad,₹83558.54,10,9,22,1,N/A, Active ,No,Remote,942
20943,Employee_114,Male,60,,VP,Master,Kolkata,₹81544.47,14,6,6,17,2018-01-14,Resigned,No,Hybrid,943
20944,Employee_171,Male,32,Product,Analyst,Master,Noida,₹117369.23,17,,4,0,23-04-2020,resigned,Yes,Hybrid,944
20945,Employee_397,,41,HR,Engineer,Master,Gurgaon,₹155975.98,25,2,22,25,10-05-2018,On Leave,No,On-site,945
20946,Employee_129,Female,43,Marketing,Senior Manager,High School,Chennai,₹152869.19,27,7,17,736,2018/02/09,On Leave,No,On-site,946
20947,Employee_627,Male,27,Sales,Senior Engineer,High School,Kolkata,₹124099.13,19,7,26,18,2024-04-19,Active,Yes,Remote,947
20948,Employee_1260,FEMALE,48,Operations,Executive,HIGH SCHOOL,Bangalore,₹230205.56,28,10,19,10,04-05-2018,Resigned,No, Remote ,948
20949,Employee_459,Male,41,Operations,manager,high school,Mumbai,14590.95,1,2,21,4,2015/11/20,Active,No, Hybrid ,949
20950,Employee_409,Female,32,Product,VP, Master ,Delhi,₹110718.69,30,4,11,1,13-10-2018,Resigned,,On-site,950
20951,,Female,35,Engineering,INTERN,Master,Bangalore,₹30412.54,6,8,11,20,2024-01-28,Resigned,No, On-site ,951
20952,Employee_33,Male,31,Product,Analyst,PhD,Mumbai,₹210476.10,32,6,29,9,2017/08/08,Resigned,No,Hybrid,952
20953,Em@loyee_907,Male,28,SALES,executive,Bachelor,Mumbai,₹48295.39,8,2,6,14,26/07/2015,resigned,yes,Hybrid,953
20954,Employee_536,Male,40,Legal,manager,PhD,Mumbai,₹56967.78,9,3,9,21,2019/09/22,ACTIVE,No,Hybrid,954
20955,  Employee_464  ,Female,31,Marketing,,Bachelor,Gurgaon,₹140849.19,17,7,11,6,2015/08/13,Active,No,Remote,955
20956,Employee_707,Male,,FINANCE,Senior Manager,PhD,Mumbai,₹230980.28,32,3,11,5,14/08/2018,,Yes,On-site,956
20957,Employee_611,Male,43,Finance,VP,PhD,Pune,₹51456.04,13,5,-8,,2099-12-31,On Leave,No,Remote,957
20958,Employee_121,female,32,Marketing,Engineer,High School,Ahmedabad,₹41858.77,,6,10,25,2022-03-16,Active,No,Hybrid,958
20959,Em#loyee_839,Female,31,SALES,Senior Engineer,PhD,Kolkata,₹133425.76,17,6,12,6,2099-12-31,on leave,yes,,959
20960,Employee_978, Female ,43,Product,ANALYST,phd,Bangalore,₹50230.75,6,10,18,15,2017-11-23,On Leave, No ,hybrid,960
20961,Employee_799,female,42,Legal,Senior Analyst,,,₹155740.90,33,10,14,21,2020-06-20,Resigned,,On-site,961
20962,,Female,47,Engineering,VP,PhD,Hyderabad,₹62123.13,16,1,8,19,2023/05/31,Active,Yes,On-site,962
20963,Employee_226,FEMALE,58,Sales,Intern,Bachelor,Delhi,₹93219.12,32,5,26,4,28-06-2024,Terminated,Yes,Hybrid,963
20964,Employee_944,Male,22,Product,Senior Engineer,High School,Noida,₹60706.03,8,2,27,5,2020-10-08,Terminated,Yes,REMOTE,964
20965,  Employee_17  ,Male,32,Product,Executive,PhD,  Ahmedabad  ,₹127088.04,,7,20,3,2023/06/18,Active,YES,Hybrid,965
20966,Employee_385,Female,54,HR,,Bachelor,Ba@galore,₹33625.52,4,7,11,25,2024/01/04,Terminated,Yes,Remote,966
20967,Employee_268,Female,46,Product, Analyst ,Master,Ahmedabad,₹12088.45,0,7,10,25,02/07/2016,Terminated,Yes,HYBRID,967
20968,Employee_182,,37,,Executive,Bachelor,Hyderabad,₹117723.36,20,10,2,16,15-12-2024,On Leave,Yes,On-site,968
20969,Employee_1013,Male,29,Engineering,Manager,high school,Delhi,₹151124.31,18,6,7,6,16/11/2023,Resigned,Yes,Remote,969
20970,Employee_57,Female,43,Sales,Director,Bachelor,Gurgaon,₹201141.98,25,6,25,7,2017-07-07,Active,No,Hybrid,970
20971,Employee_535,Female,22,OPERATIONS,,MASTER,Delhi,₹100676.37,28,4,29,4,13/05/2016,,yes,Hybrid,971
20972,Employee_688,Female,25, Product ,executive,High School,Delhi,,35,4,13,22,20/05/2016,Resigned,No,Remote,972
20973,Employee_326,Male,54,operations,Senior Analyst,PhD,Kolkata,₹53338.02,10,8,17,7,23/12/2016,Resigned,No,,973
20974,Employee_58,Male,62,HR,Senior Manager,PhD,Bangalore,₹141563.93,20,9,16,20,2021/12/29,resigned,Yes, On-site ,974
20975,Employee_1313,female,21,Product,Senior Engineer,Master,Hyderabad,₹191141.79,25,2,21,11,27/01/2017,resigned,Yes,On-site,975
20976,Employee_1188,Male,55,Engineering,analyst,Bachelor,  Chennai  ,₹20752.60,1,7,13,14,05/11/2018,On Leave,No,on-site,976
20977,Employee_698,Male,51,Marketing,Analyst, Master ,Bangalore,₹128967.65,19,10,0,22,not-a-date, Terminated ,no,On-site,977
20978,Employee_759,Male,59,Sales,Engineer,High School,Gurgaon,₹27615.01,2,6,7,8,20-03-2021,terminated,,REMOTE,978
20979,Employee_1037,Male,23,,Director, Bachelor ,Hyderabad,₹64478.01,9,9,9,11,2020/07/09,On Leave,Yes, On-site ,979
20980,Employee_542,Female,39,Marketing, Intern ,Master,Hyderabad,₹149571.21,24,2,,3,2017-03-18,Terminated,No,Hybrid,980
20981,Employee_879,Male,3550,Marketing,Senior Manager,Bachelor,Chennai,₹33822.49,3,262,20,0,23-07-2020,Resigned,No,On-site,981
20982,Employee_297,Male,55,Legal,Manager,High School,Kolkata,,-11,4,21,6,04-06-2015,Active,Yes,on-site,982
20983,Employee_333,Female,62,Finance,Executive,High School,De#hi,₹28422.76,3,5,17,15,2015/05/08,Active,No,Hybrid,983
20984,Employee_136,FEMALE,37,Legal,Engineer,Bachelor,Mumbai,₹68682.45,10,2,0,13,2022-11-14,, No ,Hybrid,984
20985,Employee_575, Male ,51,Engineering,engineer,Bachelor,Delhi,₹43800.66,8,4,27,21,24-12-2023,On Leave,Yes,Remote,985
20986,Employee_1362,MALE,50,Operations,Senior Engineer,Master,Hyderabad,₹145855.52,26,6,29,19,2021/09/20,Resigned,Yes,Hybrid,986
20987,Employee_368,Male,35,legal,Manager,High School,Pune,₹51443.93,6,6,7,7,23-03-2021,ON LEAVE,No,Remote,987
20988,Em#loyee_99,female,59,Finance,Manager,PhD,Pune,₹123385.40,30,6,2584,5,2023/03/25,ACTIVE,NO,Remote,988
20989,Employee_696,Male,25,HR,Senior Manager,phd,Noida,₹111881.30,25,1,19,25,09-11-2019,Resigned,Yes,Remote,989
20990,Employee_871,FEMALE,54,Engineering,Senior Analyst,PhD,Delhi,₹153510.87,27,7,8,19,2016/08/21,On Leave,No,,990
20991,Employee_910,,46,Finance,ENGINEER,Master,Ahmedabad,₹34565.82,2,4,27,7,2021/08/18,Active,No,Remote,991
20992,Employee_1482,MALE,29,Engineering,engineer,High School,Noida,₹88503.80,24,,20,20,2023/06/01,Resigned,No,remote,992
20993,  Employee_1022  ,Female,35, Operations ,Executive,High School,Noida,,9,7,30,24,2024-06-25,,No,,993
